NIVEL,CIFRAS AL DIA:,31-ene-19,28-feb-19,31-mar-19,30-abr-19,31-may-19,30-jun-19,31-jul-19,31-ago-19,30-sep-19,31-oct-19,30-nov-19,31-dic-19,31-ene-20,29-feb-20,31-mar-20,30-abr-20,31-may-20,30-jun-20,31-jul-20,31-ago-20,30-sep-20,31-oct-20,30-nov-20,31-dic-20,31-ene-21,28-feb-21,31-mar-21,30-abr-21,31-may-21,30-jun-21,31-jul-21,31-ago-21,30-sep-21,31-oct-21,30-nov-21,31-dic-21,31-ene-22,28-feb-22,31-mar-22,30-abr-22,31-may-22,30-jun-22,31-jul-22,31-ago-22,30-sep-22,31-oct-22,30-nov-22,31-dic-22
4,     POR TÍTULOS DISPONIBLES PARA LA VENTA,0.13,11552.69,31146.67,76340.67,409515.59,409523.87,409533.85,450310.76,450324.09,450339.03,450355.63,7380128.18,0.25,1.97,5.07,9.27,15.28,185025.85,185034.42,217281.66,217292.17,243845.64,243857.6,5948235.53,85632.85,187497.62,4.41,7.14,10.67,177616.26,196961.5,196967.78,196975.17,196983.52,234447.46,5190265.66,0.04,1.37,3.93,7.98,13.48,20.78,29.66,95982.81,166642.56,296994.3,382749.31,10958796.71
4,     POR TÍTULOS CONSERVADOS A VENCIMIENTO,366147.21,575078,713391.54,848762.91,999665.39,1210275.57,1429052.18,1647172.63,1856529.23,2073161.5,2281593.58,2493098.89,225456.8,412227,609537.07,794000.85,974612.49,1145340.55,1328180.4,1508820.67,1687484.06,1873123.39,2058028.93,2264638.21,228997.75,403714.29,605780.43,817897.62,1046486.9,1267690.13,1519725.43,1764274.97,2008988.51,2268485.72,2527066.95,2841198.55,363945.51,666711.13,1017096.97,1372745.95,1756125.3,2172535.77,2667568.59,3174646.1,3672651.61,4219872.95,4774416.92,5429895.78
3,INTERESES Y RENDIMIENTOS A FAVOR EN OPERACIONES DE REPORTO,5935.29,7876.78,7876.78,7876.78,7876.78,7876.78,7876.78,7876.78,7876.78,7876.78,7876.78,14808.12,13862.69,13862.69,13862.69,13862.69,13862.69,13862.69,13862.69,13862.69,13862.69,13862.69,13862.69,18747.01,22464.08,22464.08,22464.08,22464.08,22464.08,22464.08,22464.08,22464.08,22464.08,22464.08,22464.08,33252.88,20707.54,20707.54,20707.54,20707.54,20707.54,20707.54,20707.54,20707.54,20707.54,20707.54,20707.54,30976.35
3,INTERESES DE CARTERA DE CRÉDITO VIGENTE,3618696.11,6962720.23,10735064.23,14441964.32,18319262.06,22108290.89,26096907.35,30128551.5,34011016.46,38062675.59,42015433.32,46052812.55,4154868.43,8089070.45,12334333.54,16257711.2,20260692.12,24236021.99,28413839.99,32690529.16,36785356.22,41043424.41,45159602.68,49399147.72,4252886.14,8148395.3,12476963.14,16729835.53,21175616.2,25572053.83,30214422.8,34935073.51,39575882.62,44425790.81,49159276.13,54113760.24,4935571.35,9458159.79,14327882.22,19199724.37,24253655.67,29177623.17,34353344.07,39583025.4,44695888.52,50020762.94,55260461.71,60711824.64
4,     CRÉDITOS COMERCIALES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,599.94,8250.06,22150.6,65920.09,133233.8,218523.26,320052.9,427225.86,548574.51,688058.58,826088.73,977804.45,1135608.5,1311795.6,179888.26,338136.14,515774.83,686357.28,867392.58,1040377.16,1218104.12,1397154.06,1568466.15,1744836.28,1917324.17,2092200.91
5,          Actividad empresarial o comercial,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,599.94,8250.06,22150.6,65920.09,133233.8,218523.26,320052.9,427225.86,548574.51,688058.58,826088.73,977804.45,1135608.5,1311795.6,179888.26,338136.14,515774.83,686357.28,867392.58,1040377.16,1218104.12,1397154.06,1568466.15,1744836.28,1917324.17,2092200.91
5,          Préstamos de liquidez a otras sociedades cooperativas de ahorro y préstamo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,     CRÉDITOS DE CONSUMO,3618696.11,6962720.23,10735064.23,14441964.32,18319262.06,22108290.89,26096907.35,30128551.5,34011016.46,38062675.59,42015433.32,46052812.55,4154868.43,8089070.45,12334333.54,16257711.2,20260692.12,24236021.99,28413839.99,32690529.16,36785356.22,41043424.41,45159002.74,49390897.66,4230735.54,8082475.21,12343729.34,16511312.27,20855563.3,25144827.97,29665848.29,34247014.93,38749793.89,43447986.36,48023667.63,52801964.64,4755683.09,9120023.65,13812107.39,18513367.09,23386263.09,28137246.01,33135239.95,38185871.34,43127422.37,48275926.66,53343137.54,58619623.73
5,          Tarjeta de crédito,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,          Personales,1451868.63,2755102,4205147.25,5627463.37,7127106.62,8622170.2,10145642.24,11701442.05,13207859.47,14777424.87,16328824.45,17841494.2,1604801.56,3111901.32,4739200.76,6168293.3,7692009.65,9213148.99,10848336.87,12545985.85,14174874.65,15878673.79,17539672,19213686.08,1701671.41,3237375.31,4931750.66,6588236.17,8305914.63,9998267.91,11788685.15,13615257.97,15433737.2,17320040.79,19160520.11,21091743.04,1894983.26,3668464.72,5517287.72,7370109.25,9323079.11,11234429.08,13235991.74,15242934.04,17225428.95,19299706.41,21366149.63,23532422.15
5,          Nómina,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,          Automotriz,278568.44,547121.86,869697.27,1200028.38,1550041.37,1899326.83,2283128.74,2676698.16,3064909.84,3461242.25,3847680.65,4262409.91,413358.88,817110.85,1255104.39,1677329.09,2090280.51,2504242.5,2936349.35,3385482.26,3807134.89,4236305.24,4642447.5,5063369.82,401796.73,778618.03,1193954.42,1586279.26,1984343.33,2379302.87,2780836.39,3186969.34,3593561.84,4016759.66,4417529.42,4828564.54,412124.39,771610.64,1138143.26,1497326.67,1864133.18,2211767.35,2561331.25,2900577.46,3222645.1,3534710.49,3831942.15,4141347.56
5,          Adquisición de bienes muebles,87099.14,169337.21,262268.12,350621.95,445479.92,536332.79,638118,743060.67,844917.72,949359.32,1052628.61,1157276.07,102223.55,199891.58,301649.03,396479.86,488723.85,577402.92,672240.37,766436.41,864608.78,960094.65,1060112.76,1168259.29,108018.17,208654.23,324699.9,441143.63,566143,688634.57,822371.62,954251.07,1084394.32,1225573.67,1369608.94,1518889.26,150486.54,284397.94,426775.54,573127.1,721416.26,867744.55,1021323.57,1181941.81,1342387.04,1507701.32,1672307.53,1854017.19
5,          Operaciones de arrendamiento capitalizable,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,          Otros créditos de consumo,1801159.9,3491159.16,5397951.59,7263850.62,9196634.15,11050461.07,13030018.37,15007350.62,16893329.43,18874649.15,20786299.61,22791632.37,2034484.44,3960166.7,6038379.36,8015608.95,9989678.11,11941227.58,13956913.4,15992624.64,17938737.9,19968350.73,21916770.48,23945582.47,2019249.23,3857827.64,5893324.36,7895653.21,9999162.34,12078622.62,14273955.13,16490536.55,18638100.53,20885612.24,23076009.16,25362767.8,2298088.9,4395550.35,6729900.87,9072804.07,11477634.54,13823305.03,16316593.39,18860418.03,21336961.28,23933808.44,26472738.23,29091836.83
4,     CRÉDITOS A LA VIVIENDA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,          Media y residencial,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,          De interés social,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,INTERESES DE CARTERA DE CRÉDITO VENCIDA,168826.69,281601.66,361751.97,465164.24,556091.69,666598.9,728242.24,850372.11,1819992.68,1966361.25,2101647.37,3529967.58,140921.74,304351.57,429795.53,658706.57,899443.83,1035972.32,1194811.2,1256818.14,1404562.98,1505054.65,1626359.09,2784452.14,174345.79,278635.81,769185.97,918852.69,1128444.52,1287238.26,1418689.63,2407090.11,2658651.61,2726526.65,2808294.6,2951717.35,205344.27,283353.94,3524129.08,3604027.26,3741272.15,3925786.25,4122451.77,4239234.48,4324985.13,4538331.64,4650892.43,4778011.44
4,     CRÉDITOS VENCIDOS COMERCIALES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.22,10.28,61.04,61.04,3086.03,3086.03,3086.03,7509.71,7916.38,7916.38,2893.2,7403.46,9364.69,9366.57,9366.57,9366.57,9366.57,9366.57,9366.57,12771.54,12771.54,12771.54
5,          Actividad empresarial o comercial,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.22,10.28,61.04,61.04,3086.03,3086.03,3086.03,7509.71,7916.38,7916.38,2893.2,7403.46,9364.69,9366.57,9366.57,9366.57,9366.57,9366.57,9366.57,12771.54,12771.54,12771.54
5,          Préstamos de liquidez a otras sociedades cooperativas de ahorro y préstamo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,     CRÉDITOS VENCIDOS DE CONSUMO,168826.69,281601.66,361751.97,465164.24,556091.69,666598.9,728242.24,850372.11,1819992.68,1966361.25,2101647.37,3529967.58,140921.74,304351.57,429795.53,658706.57,899443.83,1035972.32,1194811.2,1256818.14,1404562.98,1505054.65,1626359.09,2784452.14,174345.79,278635.81,769179.75,918842.41,1128383.48,1287177.22,1415603.6,2404004.08,2655565.58,2719016.94,2800378.22,2943800.97,202451.07,275950.48,3514764.39,3594660.69,3731905.58,3916419.68,4113085.2,4229867.91,4315618.56,4525560.1,4638120.89,4765239.9
5,          Tarjeta de crédito,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,          Personales,50866.3,105876.55,148003.23,200557.95,239889.76,268383.51,306606.77,350016.45,478017.06,569957.59,606542.34,1112567.6,90753.43,212958.65,299414.68,490312.43,598715.68,705076.53,790419.82,809877.14,869622.48,918547.09,980061.74,1441999.65,87062.85,152036.06,395992.86,491261.49,631801.02,728430.15,792153.09,1186034.66,1214298.53,1249034.38,1298318.79,1382164.74,154688.95,187132.84,1635199.42,1685149.07,1726660.49,1793313.6,1869589.48,1965295.99,2014605.31,2158647.6,2248056.37,2295180.45
5,          Nómina,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,          Automotriz,18895.97,19709.28,19890.97,28298.01,34075,36289.7,37310.44,37310.44,40672.88,44616.57,44616.57,145226.78,12385.54,12385.54,14250.1,14250.1,27037.85,29145.93,29145.93,29145.93,29145.93,31268,31268,31268,22039.88,22039.88,22039.88,25572.51,48030.33,48030.33,48030.33,48030.33,48030.33,48030.33,48030.33,57012.09,0,0,83526.18,83526.18,83526.18,83526.18,83526.18,87210.75,87210.75,92357.19,92357.19,92357.19
5,          Adquisición de bienes muebles,4922.43,6437.98,7315.07,10553.11,11819.09,17281.86,18286.91,18818.78,22591.14,22962.52,23416.88,30784.2,1947.22,2472.31,5484.2,7266.52,11086.34,13104.63,17302.38,21093.69,21773.53,27429.5,31804.5,42132.5,1136.43,3389.22,9405.96,9405.96,10547.86,13223.42,16051.16,91550.7,100164.58,103953.65,105564.45,108343.55,5452.3,6954.1,51021.32,61965.17,65484.64,68453.61,73820.25,73820.25,73978.65,78227.53,87135.22,87230.16
5,          Operaciones de arrendamiento capitalizable,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,          Otros créditos de consumo,94141.99,149577.85,186542.7,225755.17,270307.84,344643.83,366038.12,444226.44,1278711.6,1328824.57,1427071.58,2241389,35835.55,76535.07,110646.55,146877.52,262603.96,288645.23,357943.07,396701.38,484021.04,527810.06,583224.85,1269051.99,64106.63,101170.65,341741.05,392602.45,438004.27,497493.32,559369.02,1078388.39,1293072.14,1317998.58,1348464.65,1396280.59,42309.82,81863.54,1745017.47,1764020.27,1856234.27,1971126.29,2086149.29,2103540.92,2139823.85,2196327.78,2210572.11,2290472.1
4,     CRÉDITOS VENCIDOS A LA VIVIENDA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,          Media y residencial,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,          De interés social,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,COMISIONES POR EL OTORGAMIENTO DEL CRÉDITO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,     CRÉDITOS COMERCIALES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,     CRÉDITOS DE CONSUMO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,     CRÉDITOS A LA VIVIENDA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,UTILIDAD POR VALORIZACIÓN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,     UTILIDAD EN CAMBIOS POR VALORIZACIÓN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,     VALORIZACIÓN DE PARTIDAS EN UDIS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,INCREMENTO POR ACTUALIZACIÓN DE INGRESOS POR INTERESES (1),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,GASTOS POR INTERESES,581414.05,1116037.54,1716752.17,2300613.45,2907902.23,3503135.06,4125923.39,4753335.62,5368150.34,6004951.08,6627060.95,7271541.86,647508.72,1258954.81,1917939.05,2558258.3,3227416.44,3897006.94,4599185.15,5303164.59,5993729.81,6710575.14,7409699.27,8128500.28,734283.18,1393689.21,2147706.06,2897594.03,3687378.47,4468427.33,5287275.85,6114183.18,6921260.64,7764915.49,8588458.74,9445272.69,870435.52,1667650.22,2558075.51,3425045.02,4319853.65,5201823.7,6113662.38,7026420.74,7911479.62,8834673.15,9733844.78,10667167.61
3,INTERESES POR DEPÓSITOS DE EXIGIBILIDAD INMEDIATA,495494.59,948409.55,1457196.11,1951728.98,2464160.34,2968480.5,3494433.18,4024956.54,4541173.63,5080184.09,5604503.38,6146913.15,545136.73,1056966.43,1607366.95,2142264.53,2706164.12,3268750.25,3859648.83,4455335.17,5040350.33,5649412.59,6243049.43,6856497.61,623514.1,1188013.86,1820985.22,2444555.61,3097762.36,3736042.95,4403967.51,5078098.2,5738170.43,6427119.4,7093831.14,7781370.96,699430.74,1347416.76,2075007.39,2777655.58,3507991.87,4223127.11,4961848.48,5703636.66,6422694.21,7171107.46,7893545.44,8638766.98
3,INTERESES POR DEPÓSITOS A PLAZO,85919.46,167627.99,259556.06,348884.47,443741.89,534654.56,631490.21,728379.08,826976.71,924766.99,1022557.57,1124628.71,102371.99,201988.38,310572.1,415993.77,521252.32,628256.69,739536.32,847829.42,953379.48,1061162.55,1166649.84,1270542.26,110769.08,205675.35,326720.84,452855.22,589014,731782.27,882352.92,1035129.56,1182134.79,1336840.67,1493672.18,1662946.31,171004.78,320233.46,483068.12,643267.65,807739.99,974574.8,1147692.11,1318662.29,1484663.62,1659443.9,1836177.55,2024278.84
3,INTERESES A CARGO ASOCIADOS CON CUENTAS DE CAPTACIÓN SIN MOVIMIENTO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,INTERESES POR PRÉSTAMOS BANCARIOS Y DE OTROS ORGANISMOS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1460.41,0,0,0,183.2,602.11,602.11,955.42,955.42,955.42,955.42,955.42,955.42,0,0,0,4121.79,4121.79,4121.79,4121.79,4121.79,4121.79,4121.79,4121.79,4121.79
3,COSTOS Y GASTOS ASOCIADOS CON EL OTORGAMIENTO DEL CRÉDITO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,PÉRDIDA POR VALORIZACIÓN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,     PÉRDIDA EN CAMBIOS POR VALORIZACIÓN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,     VALORIZACIÓN DE PARTIDAS EN UDIS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,INCREMENTO POR ACTUALIZACIÓN DE GASTOS POR INTERESES (1),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,RESULTADO POR POSICIÓN MONETARIA NETO (MARGEN FINANCIERO),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,RESULTADO POR POSICIÓN MONETARIA PROVENIENTE DE POSICIONES QUE GENERAN MARGEN FINANCIERO (SALDO DEUDOR),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,RESULTADO POR POSICIÓN MONETARIA PROVENIENTE DE POSICIONES QUE GENERAN MARGEN FINANCIERO (SALDO ACREEDOR),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,INCREMENTO POR ACTUALIZACIÓN DEL RESULTADO POR POSICIÓN MONETARIA NETO (MARGEN FINANCIERO) (1),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,ESTIMACIÓN PREVENTIVA PARA RIESGOS CREDITICIOS,558258.59,1103466.56,1975750.04,3299596.14,4134226.18,4308775.53,5697759.36,7041259.06,8108415.9,9502010.45,10667198.63,10738504.48,767758.61,1497751.85,2817732.32,3784433.6,5063347.51,4721423.13,4660069.15,5698702.75,6847030.03,8211815.1,9191089.12,10186294.87,658254.91,1223961.26,1372277.67,2034616.43,2565990.75,3174394.97,4148609.82,5534798.07,6440570.55,7502819.04,9214116.66,9167406.89,464506.75,1151215.8,3953765.24,4822755.87,5478062.32,6087323.79,7418887.44,8200357.75,9319564.19,10178120.78,11555066.87,11658693.15
3,     ESTIMACIÓN PREVENTIVA PARA RIESGOS CREDITICIOS DERIVADA DE LA CALIFICACIÓN,558258.59,1103466.56,1975750.04,3299596.14,4109275.35,4287807.42,5642452.41,6979648.15,8045188.6,9421166.98,10511004.1,10679462.48,771370.09,1539999.98,2704265.67,3680570.9,4993436.06,4639345.71,4549256.1,5552134.78,6712232.1,8068023.08,9001968.31,10025784.8,691340.36,1247753.64,1417980.41,2037914.83,2595604.78,3147038.53,4114918.08,5518177.06,6421656.6,7455775.99,9152769.85,9125277.32,503221,1193822.16,4133004.44,4937771.18,5584330.8,6201931.7,7514331.07,8308639.28,9411383.5,10282911.94,11646215.05,11752629.15
4,          CARTERA DE CRÉDITO,558258.59,1103466.56,1975750.04,3299596.14,4109275.35,4287807.42,5642452.41,6979648.15,8045188.6,9421166.98,10511004.1,10679462.48,771370.09,1539999.98,2704265.67,3680570.9,4993436.06,4639345.71,4549256.1,5552134.78,6712232.1,8068023.08,9001968.31,10025784.8,691340.36,1247753.64,1417980.41,2037914.83,2595604.78,3147038.53,4114918.08,5518177.06,6421656.6,7455775.99,9152769.85,9125277.32,503221,1193822.16,4133004.44,4937771.18,5584330.8,6201931.7,7514331.07,8308639.28,9411383.5,10282911.94,11646215.05,11752629.15
5,               Créditos Comerciales,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1653,6396.1,12011.06,24342.61,40003.57,47016.02,73412.13,100396.6,111514.09,131096.12,185879.01,193472.54,200527.83,244648.85,2346.29,26629.19,13407.85,54813.18,64764.17,101581.6,117036.08,133999.09,135976.67,114981.2,173409.68,184436.87
6,                    Actividad empresarial o comercial,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1653,6396.1,12011.06,24342.61,40003.57,47016.02,73412.13,100396.6,111514.09,131096.12,185879.01,193472.54,200527.83,244648.85,2346.29,26629.19,13407.85,54813.18,64764.17,101581.6,117036.08,133999.09,135976.67,114981.2,173409.68,184436.87
6,                    Préstamos de liquidez a otras sociedades cooperativas de ahorro y préstamo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,               Créditos de Consumo,558258.59,1103466.56,1975750.04,3299596.14,4109275.35,4287807.42,5642452.41,6979648.15,8045188.6,9421166.98,10511004.1,10679462.48,771370.09,1539999.98,2704265.67,3680570.9,4993436.06,4639345.71,4549256.1,5552134.78,6712232.1,8068023.08,9000315.31,10019388.7,679329.3,1223411.03,1377976.84,1990898.81,2522192.65,3046641.93,4003403.99,5387080.94,6235777.59,7262303.45,8952242.02,8880628.47,500874.71,1167192.97,4119596.59,4882958,5519566.63,6100350.1,7397294.99,8174640.19,9275406.83,10167930.74,11472805.37,11568192.28
6,                    Tarjeta de crédito,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,                    Personales,0,0,15044.78,221668.21,324261.8,504727,832656.71,1029819.31,1209512.09,1289913.71,1848218.87,1024010.27,92630.49,-9055.47,563344.65,708835.11,1151208.5,902476.06,600359.54,904101.95,1234169.14,1632298.67,1843201.53,1313007.18,-130473.12,-75097.7,-368136.37,-432402.13,-448037.97,-567365.54,-387658.22,-717424.77,-313433.87,36318.6,582095.01,238259.53,-275238.2,-190935.89,-1549956.56,-1499642.65,-1329785.9,-1316414.39,-1036668.77,-1102628.34,-804601.76,-697315.67,-722586.51,-1115322.22
6,                    Nómina,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,                    Automotriz,0,34494.84,214266.73,378619.49,377217.97,292213.21,404766.91,486931.95,456008.25,596037.05,644528.64,658661.82,-60407,-18879.33,-68167.28,-161695.34,-171238.28,-225646.81,-225710.24,-214460.54,-131543.08,-46555.28,248742.97,194798.15,154037.74,216379.17,223452.52,318230.6,236433.4,222367.45,254539.11,124505.19,70474.07,96791.86,173576.74,9086.08,58952.04,21796.12,-231018.32,-260937.17,-198017.22,-247553.63,-169464.9,-214488.45,-178584.11,-174744.58,-108401.98,-230221.72
6,                    Adquisición de bienes muebles,0,7526.97,34425.51,37166.63,42443.69,24092.31,37956.18,94764.35,72799.5,56876.77,78878.88,59690.88,14113.72,62596.25,101179.5,89628.09,121720.93,68447.36,56094.9,70779.49,111246.61,88554.21,137784.05,181719.23,-34622.62,-68524.96,-87852.44,-65088.72,-55718.69,-55847.72,-9039.32,-90190.44,-94947.56,-75915.78,-30196.78,-18526.39,-23658.87,-36.9,-47009.36,-98379.55,-61996.51,-61889.69,-55624.13,-28286.23,16447.39,38680.35,42174.52,108959.42
6,                    Operaciones de arrendamiento capitalizable,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,                    Otros créditos de consumo,558258.59,1061444.75,1712013.02,2662141.81,3365351.89,3466774.9,4367072.61,5368132.54,6306868.76,7478339.45,7939377.71,8937099.51,725032.88,1505338.53,2107908.8,3043803.04,3891744.91,3894069.1,4118511.9,4791713.88,5498359.43,6393725.48,6770586.76,8329864.14,690387.3,1150654.52,1610513.13,2170159.06,2789515.91,3447487.74,4145562.42,6070190.96,6573684.95,7205108.77,8226767.05,8651809.25,740819.74,1336369.64,5947580.83,6741917.37,7109366.26,7726207.81,8659052.79,9520043.21,10242145.31,11001310.64,12261619.34,12804776.8
5,               Créditos a la Vivienda,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,                    Media y residencial,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,                    De interés social,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
